Date,2633.T,1545.T,2647.T,1326.T,1671.T,1695.T,1473.T
2022-07-13,2437.0,16385.0,5443.0,22045.0,2865.0,115.5999984741211,1910.5
2022-07-14,2437.0,16435.0,5459.0,22300.0,2917.0,116.5,1916.0
2022-07-15,2452.5,16635.0,5459.0,22155.0,2916.0,114.19999694824219,1913.0
2022-07-19,2464.0,16670.0,5469.0,21990.0,3070.0,114.0999984741211,1926.0
2022-07-20,2538.0,17225.0,5443.0,21985.0,3080.0,114.30000305175781,1968.0
2022-07-21,2552.0,17475.0,5446.0,21810.0,3085.0,116.4000015258789,1970.5
2022-07-22,2550.5,17490.0,5476.0,22050.0,3025.0,111.0,1980.5
2022-07-25,2508.0,17140.0,5473.0,21915.0,2895.0,108.5,1966.0
2022-07-26,2515.0,17045.0,5488.0,21905.0,3040.0,109.0,1966.5
2022-07-27,2518.5,17055.0,5497.0,21920.0,2970.0,111.69999694824219,1970.0
2022-07-28,2529.0,17245.0,5440.0,21925.0,3035.0,110.80000305175781,1968.5
2022-07-29,2537.0,17405.0,5402.0,21860.0,2926.0,111.69999694824219,1959.5
2022-08-01,2534.5,17350.0,5378.0,21725.0,2943.0,109.30000305175781,1981.5
2022-08-02,2490.5,17075.0,5366.0,21580.0,2783.0,105.5,1947.5
2022-08-03,2542.0,17465.0,5382.0,21975.0,2886.0,106.5999984741211,1954.0
2022-08-04,2582.5,17985.0,5382.0,22120.0,2794.0,105.80000305175781,1952.5
2022-08-05,2579.0,18040.0,5414.0,22275.0,2728.0,107.30000305175781,1969.5
2022-08-08,2605.5,18145.0,5422.0,22360.0,2781.0,108.0999984741211,1973.0
2022-08-09,2603.5,18005.0,5439.0,22495.0,2819.0,109.9000015258789,1959.0
2022-08-10,2584.0,17735.0,5424.0,22490.0,2787.0,108.80000305175781,1953.5
2022-08-12,2613.0,17955.0,5328.0,22215.0,2877.0,109.80000305175781,1997.0
2022-08-15,2645.5,18230.0,5329.0,22235.0,2799.0,108.0999984741211,2006.5
2022-08-16,2661.0,18405.0,5329.0,22125.0,2729.0,110.0999984741211,2004.5
2022-08-17,2689.5,18535.0,5389.0,22260.0,2720.0,109.9000015258789,2030.5
2022-08-18,2682.5,18375.0,5389.0,22205.0,2760.0,105.4000015258789,2013.5
2022-08-19,2706.5,18545.0,5436.0,22270.0,2836.0,103.0999984741211,2019.5
2022-08-22,2689.0,18290.0,5446.0,22305.0,2847.0,106.5,2013.5
2022-08-23,2639.5,17895.0,5426.0,22210.0,2903.0,109.30000305175781,1994.0
2022-08-24,2621.0,17800.0,5390.0,22215.0,2969.0,112.30000305175781,1990.5
2022-08-25,2643.5,17945.0,5370.0,22380.0,3030.0,111.69999694824219,2001.0
2022-08-26,2671.0,18165.0,5370.0,22390.0,2972.0,108.5999984741211,2002.0
2022-08-29,2594.5,17460.0,5446.0,22280.0,3020.0,113.30000305175781,1967.5
2022-08-30,2606.0,17570.0,5448.0,22370.0,3100.0,117.0999984741211,1991.0
2022-08-31,2586.0,17445.0,5459.0,22225.0,2973.0,115.19999694824219,1984.0
2022-09-01,2551.0,17125.0,5430.0,22150.0,2877.0,115.80000305175781,1959.5
2022-09-02,2587.5,17430.0,5431.0,22230.0,2870.0,112.80000305175781,1950.0
2022-09-05,2566.5,17160.0,5478.0,22385.0,2889.0,114.0999984741211,1953.5
2022-09-06,2586.0,17370.0,5454.0,22575.0,2907.0,116.4000015258789,1950.0
2022-09-07,2615.5,17495.0,5533.0,22760.0,2865.0,118.0,1939.5
2022-09-08,2642.5,17890.0,5580.0,22965.0,2768.0,122.69999694824219,1979.5
2022-09-09,2650.5,17930.0,5556.0,22890.0,2783.0,119.0999984741211,1989.5
2022-09-12,2688.0,18275.0,5513.0,22850.0,2848.0,123.9000015258789,2003.5
2022-09-13,2703.5,18405.0,5490.0,22825.0,2899.0,123.5999984741211,2011.0
2022-09-14,2605.5,17515.0,5504.0,22790.0,2899.0,125.30000305175781,1971.5
2022-09-15,2612.0,17645.0,5504.0,22575.0,2954.0,125.69999694824219,1973.5
2022-09-16,2562.0,17190.0,5455.0,22240.0,2841.0,121.80000305175781,1961.5
2022-09-20,2584.5,17410.0,5455.0,22290.0,2857.0,119.4000015258789,1971.5
2022-09-21,2559.5,17270.0,5450.0,22325.0,2830.0,128.5,1945.0
2022-09-22,2521.0,16975.0,5482.0,22410.0,2822.0,132.1999969482422,1938.5
2022-09-26,2428.5,16350.0,5426.0,21915.0,2622.0,124.80000305175781,1888.5
2022-09-27,2453.5,16625.0,5319.0,21990.0,2620.0,126.5,1896.0
2022-09-28,2423.0,16440.0,5291.0,21855.0,2604.0,125.9000015258789,1875.5
2022-09-29,2473.5,16780.0,5374.0,22135.0,2740.0,131.8000030517578,1917.0
2022-09-30,2423.5,16365.0,5379.0,22425.0,2736.0,130.0,1879.0
2022-10-03,2399.0,16080.0,5386.0,22465.0,2758.0,134.5,1890.5
2022-10-04,2480.5,16685.0,5445.0,22965.0,2830.0,132.10000610351562,1952.0
2022-10-05,2509.0,16845.0,5445.0,23055.0,2891.0,131.3000030517578,1956.0
2022-10-06,2535.0,17075.0,5400.0,23180.0,2952.0,130.60000610351562,1966.5
2022-10-07,2499.5,16850.0,5370.0,23135.0,2983.0,128.5,1950.5
2022-10-11,2418.5,16070.0,5350.0,22655.0,3070.0,135.6999969482422,1915.0
2022-10-12,2436.0,16135.0,5387.0,22740.0,3025.0,131.89999389648438,1910.0
2022-10-13,2425.5,16060.0,5411.0,22820.0,2971.0,131.60000610351562,1898.5
2022-10-14,2511.5,16595.0,5426.0,22900.0,3055.0,132.39999389648438,1943.5
2022-10-17,2478.5,16285.0,5436.0,22890.0,2987.0,128.89999389648438,1925.0
2022-10-18,2565.0,16985.0,5465.0,22955.0,2984.0,127.0999984741211,1944.5
2022-10-19,2576.5,17010.0,5465.0,22885.0,2906.0,129.1999969482422,1948.5
2022-10-20,2553.0,16810.0,5465.0,22780.0,3020.0,126.4000015258789,1939.5
2022-10-21,2533.0,16720.0,5465.0,22690.0,2992.0,127.4000015258789,1926.5
2022-10-24,2582.0,17115.0,5403.0,22945.0,2957.0,126.69999694824219,1931.5
2022-10-25,2610.0,17265.0,5364.0,22845.0,2979.0,125.0,1949.5
2022-10-26,2611.5,17175.0,5414.0,22870.0,2958.0,123.5,1965.0
2022-10-27,2582.5,16880.0,5350.0,22585.0,3010.0,123.0999984741211,1949.0
2022-10-28,2554.0,16450.0,5394.0,22625.0,3035.0,121.80000305175781,1942.0
2022-10-31,2657.5,17250.0,5430.0,22600.0,3035.0,130.10000610351562,1971.5
2022-11-01,2662.0,17235.0,5453.0,22640.0,3065.0,131.0,1981.0
2022-11-02,2633.5,16945.0,5409.0,22660.0,3115.0,132.5,1984.0
2022-11-04,2546.5,16120.0,5381.0,22700.0,3150.0,126.19999694824219,1956.0
2022-11-07,2558.5,16150.0,5335.0,22900.0,3180.0,124.4000015258789,1978.0
2022-11-08,2575.0,16315.0,5293.0,22785.0,3160.0,124.0999984741211,2003.5
2022-11-09,2573.5,16370.0,5301.0,23190.0,3060.0,120.80000305175781,1994.0
2022-11-10,2536.5,16085.0,5348.0,23285.0,2966.0,119.0,1981.5
2022-11-11,2601.0,16795.0,5279.0,23210.0,2965.0,116.69999694824219,2022.0
2022-11-14,2561.0,16610.0,5175.0,22860.0,2920.0,113.19999694824219,2002.5
2022-11-15,2577.5,16785.0,5175.0,23130.0,2843.0,114.80000305175781,2010.0
2022-11-16,2579.0,16855.0,5217.0,23065.0,2863.0,114.5999984741211,2007.5
2022-11-17,2556.0,16585.0,5250.0,22875.0,2802.0,114.19999694824219,2010.0
2022-11-18,2548.0,16560.0,5250.0,22945.0,2754.0,113.80000305175781,2013.5
2022-11-21,2569.5,16610.0,5240.0,22860.0,2686.0,113.9000015258789,2016.0
2022-11-22,2589.0,16640.0,5296.0,23005.0,2721.0,113.69999694824219,2040.0
2022-11-24,2589.0,16715.0,5296.0,22690.0,2592.0,111.80000305175781,2066.0
2022-11-25,2586.0,16720.0,5256.0,22680.0,2621.0,111.0999984741211,2066.0
2022-11-28,2556.5,16355.0,5256.0,22525.0,2462.0,107.69999694824219,2049.0
2022-11-29,2546.0,16375.0,5222.0,22625.0,2614.0,107.19999694824219,2040.0
2022-11-30,2535.0,16175.0,5214.0,22600.0,2610.0,107.0999984741211,2031.0
2022-12-01,2576.0,16685.0,5214.0,22605.0,2642.0,105.30000305175781,2032.0
2022-12-02,2544.5,16470.0,5157.0,22595.0,2638.0,103.30000305175781,1996.5
2022-12-05,2529.5,16350.0,5157.0,22630.0,2609.0,100.9000015258789,1990.5
2022-12-06,2535.0,16390.0,5211.0,22580.0,2553.0,100.0,1992.5
2022-12-07,2507.0,16130.0,5219.0,22655.0,2465.0,98.4000015258789,1993.5
2022-12-08,2492.5,15985.0,5219.0,22750.0,2404.0,100.4000015258789,1984.0
2022-12-09,2501.5,16140.0,5219.0,22735.0,2358.0,100.19999694824219,2006.5
2022-12-12,2490.5,16070.0,5209.0,22785.0,2365.0,100.5999984741211,2001.0
2022-12-13,2542.0,16365.0,5209.0,22850.0,2458.0,103.0,2012.0
2022-12-14,2526.5,16330.0,5182.0,22800.0,2447.0,99.19999694824219,2023.5
2022-12-15,2509.5,16165.0,5185.0,22625.0,2501.0,100.30000305175781,2017.0
2022-12-16,2477.0,15830.0,5253.0,22725.0,2507.0,103.5,1993.5
2022-12-19,2426.0,15545.0,5233.0,22690.0,2457.0,101.19999694824219,1980.5
2022-12-20,2328.0,14815.0,5027.0,22140.0,2416.0,98.19999694824219,1953.5
2022-12-21,2346.5,14930.0,4971.0,22325.0,2429.0,98.5,1937.0
2022-12-22,2373.5,15105.0,4989.0,22320.0,2492.0,99.30000305175781,1970.5
2022-12-23,2350.0,14770.0,5008.0,22170.0,2494.0,99.9000015258789,1940.0
2022-12-26,2355.5,14760.0,4992.0,22165.0,2522.0,99.69999694824219,1945.5
2022-12-27,2376.5,14910.0,4990.0,22305.0,2565.0,101.0,1953.5
2022-12-28,2375.5,14715.0,4994.0,22580.0,2567.0,102.19999694824219,1954.5
2022-12-29,2341.0,14535.0,4991.0,22515.0,2524.0,104.0,1940.0
2022-12-30,2354.5,14700.0,4949.0,22455.0,2524.0,102.19999694824219,1941.5
2023-01-04,2318.0,14465.0,4915.0,22490.0,2415.0,100.4000015258789,1915.0
2023-01-05,2360.0,14650.0,4915.0,22845.0,2370.0,98.0999984741211,1900.0
2023-01-06,2372.5,14675.0,4915.0,22945.0,2407.0,99.5999984741211,1920.0
2023-01-10,2370.5,14820.0,5045.0,22970.0,2368.0,95.80000305175781,1905.0
2023-01-11,2401.0,15030.0,5038.0,23155.0,2382.0,94.80000305175781,1922.5
2023-01-12,2421.0,15235.0,5037.0,23060.0,2465.0,96.0999984741211,1931.0
2023-01-13,2377.0,14975.0,4980.0,22745.0,2440.0,95.0,1924.0
2023-01-16,2363.0,14935.0,4897.0,22775.0,2446.0,93.69999694824219,1908.0
2023-01-17,2372.5,14985.0,4937.0,22860.0,2466.0,93.69999694824219,1925.0
2023-01-18,2419.0,15365.0,5055.0,23080.0,2572.0,95.5999984741211,1957.0
2023-01-19,2324.0,14795.0,5055.0,22745.0,2430.0,93.69999694824219,1938.0
2023-01-20,2337.0,14870.0,5000.0,23155.0,2520.0,93.5,1951.0
2023-01-23,2387.0,15290.0,5000.0,23275.0,2555.0,94.0,1971.0
2023-01-24,2422.0,15670.0,5000.0,23405.0,2562.0,93.0999984741211,1997.5
2023-01-25,2414.5,15560.0,5039.0,23380.0,2533.0,95.5,2003.5
2023-01-26,2411.0,15590.0,4993.0,23435.0,2508.0,94.80000305175781,2001.0
2023-01-27,2437.0,15810.0,4990.0,23265.0,2556.0,95.5,2007.0
2023-01-30,2433.5,15925.0,4984.0,23295.0,2482.0,96.5999984741211,2006.0
2023-01-31,2418.5,15675.0,5001.0,23210.0,2442.0,96.5,1997.0
2023-02-01,2453.0,15930.0,5001.0,23345.0,2492.0,98.0,1996.0
2023-02-02,2460.5,16285.0,4986.0,23365.0,2396.0,97.0,1990.0
2023-02-03,2474.5,16445.0,4996.0,22895.0,2358.0,96.19999694824219,1993.0
2023-02-06,2513.0,16735.0,5054.0,23000.0,2351.0,99.19999694824219,2002.0
2023-02-07,2521.5,16750.0,5045.0,23070.0,2407.0,97.5999984741211,2008.0
2023-02-08,2528.5,16970.0,4988.0,22895.0,2447.0,97.30000305175781,2007.0
2023-02-09,2513.5,16725.0,4996.0,22975.0,2490.0,99.30000305175781,2009.5
2023-02-10,2484.5,16505.0,4993.0,22770.0,2464.0,98.5999984741211,2009.0
2023-02-13,2494.5,16450.0,4996.0,22870.0,2517.0,102.69999694824219,2001.5
2023-02-14,2524.0,16700.0,5001.0,22805.0,2527.0,102.5999984741211,2017.0
2023-02-15,2537.5,16900.0,5020.0,22875.0,2516.0,103.0999984741211,2010.0
2023-02-16,2576.5,17300.0,5029.0,22885.0,2565.0,102.0,2026.0
2023-02-17,2541.0,16910.0,5020.0,22900.0,2530.0,102.0,2015.0
2023-02-20,2534.5,16825.0,5031.0,23010.0,2493.0,101.5,2023.5
2023-02-21,2531.5,16790.0,5034.0,22990.0,2479.0,101.69999694824219,2021.0
2023-02-22,2502.0,16540.0,5015.0,23010.0,2467.0,100.5,1996.5
2023-02-24,2502.0,16595.0,5032.0,22845.0,2469.0,98.9000015258789,2010.5
2023-02-27,2510.0,16600.0,5065.0,22940.0,2493.0,96.19999694824219,2017.0
2023-02-28,2517.0,16690.0,5072.0,22990.0,2495.0,94.0999984741211,2017.0
2023-03-01,2511.0,16680.0,5072.0,23235.0,2550.0,95.0999984741211,2020.5
2023-03-02,2492.5,16460.0,5037.0,23280.0,2557.0,95.30000305175781,2018.5
2023-03-03,2520.0,16685.0,5032.0,23355.0,2572.0,95.4000015258789,2042.5
2023-03-06,2551.0,16985.0,5039.0,23415.0,2588.0,93.4000015258789,2061.0
2023-03-07,2559.0,17030.0,5027.0,23345.0,2646.0,92.69999694824219,2070.0
2023-03-08,2546.0,16975.0,5069.0,23195.0,2578.0,94.0,2077.0
2023-03-09,2514.5,16955.0,5057.0,23095.0,2532.0,92.0,2096.5
2023-03-10,2449.0,16575.0,5117.0,23260.0,2479.0,89.5,2057.5
2023-03-13,2433.5,16455.0,5058.0,23455.0,2499.0,89.80000305175781,2026.5
2023-03-14,2385.5,16265.0,5113.0,23700.0,2388.0,89.80000305175781,1967.0
2023-03-15,2430.0,16680.0,5090.0,23770.0,2348.0,92.0999984741211,1984.0
2023-03-16,2391.0,16585.0,5090.0,23690.0,2191.0,90.9000015258789,1959.0
2023-03-17,2429.0,17025.0,5068.0,23870.0,2220.0,92.19999694824219,1982.0
2023-03-20,2378.0,16775.0,5081.0,24355.0,2105.0,90.0,1953.0
2023-03-22,2444.0,17120.0,5040.0,23865.0,2212.0,87.9000015258789,1990.5
2023-03-23,2389.0,16820.0,5037.0,24040.0,2213.0,85.80000305175781,1982.5
2023-03-24,2369.0,16835.0,5046.0,24085.0,2195.0,84.80000305175781,1979.0
2023-03-27,2410.0,17065.0,5046.0,23960.0,2202.0,87.9000015258789,1987.5
2023-03-28,2398.5,16830.0,5009.0,23795.0,2293.0,88.9000015258789,1991.5
2023-03-29,2430.0,17010.0,5018.0,24055.0,2345.0,90.19999694824219,2018.0
2023-03-30,2463.0,17310.0,5060.0,24195.0,2338.0,91.30000305175781,2028.5
2023-03-31,2484.5,17545.0,5092.0,24465.0,2383.0,89.19999694824219,2051.5
2023-04-03,2518.0,17755.0,5115.0,24240.0,2539.0,90.5999984741211,2065.5
2023-04-04,2522.5,17705.0,5135.0,24450.0,2584.0,90.80000305175781,2070.0
2023-04-05,2486.0,17505.0,5115.0,24750.0,2567.0,88.5999984741211,2031.0
2023-04-06,2470.5,17210.0,5132.0,24575.0,2537.0,87.0999984741211,2008.0
2023-04-07,2490.5,17465.0,5145.0,24640.0,2540.0,87.5,2015.5
2023-04-10,2506.0,17525.0,5156.0,24595.0,2575.0,88.5,2025.0
2023-04-11,2526.0,17660.0,5156.0,24770.0,2584.0,89.30000305175781,2040.5
2023-04-12,2535.0,17620.0,5156.0,25110.0,2630.0,88.4000015258789,2056.5
2023-04-13,2517.0,17415.0,5161.0,24975.0,2661.0,88.0999984741211,2057.0
2023-04-14,2531.0,17610.0,5125.0,25160.0,2632.0,85.80000305175781,2068.0
2023-04-17,2559.5,17805.0,5158.0,25040.0,2657.0,88.80000305175781,2077.0
2023-04-18,2573.0,17845.0,5139.0,24975.0,2627.0,92.19999694824219,2090.5
2023-04-19,2570.0,17835.0,5140.0,24990.0,2614.0,92.0,2089.0
2023-04-20,2573.0,17810.0,5150.0,24960.0,2546.0,90.30000305175781,2091.5
2023-04-21,2547.5,17650.0,5144.0,24815.0,2490.0,88.0999984741211,2084.5
2023-04-24,2550.0,17665.0,5140.0,24720.0,2493.0,87.9000015258789,2087.5
2023-04-25,2551.0,17615.0,5189.0,24875.0,2547.0,84.80000305175781,2091.5
2023-04-26,2523.5,17530.0,5186.0,24805.0,2511.0,85.0,2073.5
2023-04-27,2509.0,17515.0,5160.0,24840.0,2412.0,83.0999984741211,2081.5
2023-04-28,2572.5,18060.0,5142.0,24905.0,2452.0,82.5,2106.0
2023-05-01,2634.5,18445.0,5294.0,25225.0,2521.0,83.19999694824219,2128.5
2023-05-02,2643.5,18485.0,5290.0,25365.0,2509.0,83.19999694824219,2126.0
2023-05-08,2567.0,18135.0,5241.0,25310.0,2346.0,86.0,2121.0
2023-05-09,2573.5,18175.0,5225.0,25405.0,2369.0,84.0999984741211,2148.5
2023-05-10,2571.5,18140.0,5225.0,25525.0,2399.0,83.9000015258789,2134.0
2023-05-11,2569.0,18250.0,5213.0,25370.0,2384.0,83.0999984741211,2133.0
2023-05-12,2570.5,18355.0,5213.0,25160.0,2311.0,82.9000015258789,2149.5
2023-05-15,2595.5,18470.0,5272.0,25515.0,2310.0,84.4000015258789,2166.5
2023-05-16,2586.5,18490.0,5265.0,25420.0,2347.0,86.5999984741211,2179.5
2023-05-17,2599.0,18700.0,5265.0,25275.0,2333.0,85.0999984741211,2187.0
2023-05-18,2636.0,18975.0,5265.0,25275.0,2419.0,82.5,2212.0
2023-05-19,2681.5,19470.0,5300.0,25225.0,2432.0,81.30000305175781,2216.5
2023-05-22,2668.0,19355.0,5261.0,25305.0,2381.0,79.5999984741211,2230.0
2023-05-23,2685.0,19540.0,5267.0,25260.0,2430.0,80.69999694824219,2218.0
2023-05-24,2649.0,19220.0,5274.0,25440.0,2476.0,82.9000015258789,2206.5
2023-05-25,2664.0,19550.0,5274.0,25370.0,2508.0,82.0,2199.0
2023-05-26,2671.0,19755.0,5274.0,25295.0,2443.0,82.30000305175781,2198.0
2023-05-29,2731.0,20500.0,5300.0,25390.0,2497.0,82.9000015258789,2213.0
2023-05-30,2737.5,20525.0,5319.0,25255.0,2467.0,82.80000305175781,2212.5
2023-05-31,2698.0,20290.0,5327.0,25450.0,2357.0,78.80000305175781,2178.5
2023-06-01,2699.5,20260.0,5319.0,25475.0,2327.0,81.19999694824219,2203.0
2023-06-02,2712.5,20445.0,5318.0,25560.0,2393.0,82.19999694824219,2234.5
2023-06-05,2766.0,20665.0,5322.0,25320.0,2476.0,85.0,2272.5
2023-06-06,2751.5,20635.0,5279.0,25385.0,2438.0,86.69999694824219,2291.5
2023-06-07,2757.0,20580.0,5279.0,25390.0,2416.0,84.30000305175781,2262.5
2023-06-08,2755.0,20265.0,5259.0,25285.0,2469.0,83.30000305175781,2243.5
2023-06-09,2762.0,20515.0,5259.0,25415.0,2406.0,84.30000305175781,2282.0
2023-06-12,2777.0,20685.0,5259.0,25380.0,2362.0,84.4000015258789,2295.0
2023-06-13,2801.0,21055.0,5268.0,25375.0,2301.0,85.0999984741211,2320.0
2023-06-14,2827.0,21240.0,5261.0,25320.0,2381.0,86.19999694824219,2352.5
2023-06-15,2855.0,21550.0,5261.0,25430.0,2368.0,86.19999694824219,2352.0
2023-06-16,2877.5,21710.0,5281.0,25610.0,2431.0,91.0,2360.5
2023-06-19,2884.0,21735.0,5345.0,25720.0,2455.0,94.5,2345.0
2023-06-20,2885.0,21735.0,5336.0,25715.0,2462.0,94.0999984741211,2339.5
2023-06-21,2875.0,21715.0,5347.0,25490.0,2470.0,96.5,2354.0
2023-06-22,2856.0,21370.0,5352.0,25415.0,2492.0,100.4000015258789,2354.0
2023-06-23,2890.5,21840.0,5385.0,25495.0,2410.0,102.30000305175781,2320.0
2023-06-26,2885.5,21730.0,5420.0,25640.0,2437.0,103.19999694824219,2316.0
2023-06-27,2881.0,21505.0,5422.0,25685.0,2456.0,98.80000305175781,2308.5
2023-06-28,2908.0,21815.0,5426.0,25620.0,2404.0,96.69999694824219,2353.0
2023-06-29,2925.5,22030.0,5467.0,25570.0,2446.0,92.0,2354.5
2023-06-30,2944.0,22045.0,5467.0,25630.0,2474.0,93.69999694824219,2345.5
2023-07-03,2973.5,22340.0,5416.0,25745.0,2490.0,88.9000015258789,2379.5
2023-07-04,2976.5,22350.0,5402.0,25845.0,2474.0,88.30000305175781,2364.5
2023-07-05,2974.0,22345.0,5402.0,25875.0,2510.0,89.0,2363.0
2023-07-06,2945.0,22110.0,5335.0,25640.0,2516.0,92.0,2306.5
2023-07-07,2926.0,21995.0,5306.0,25545.0,2530.0,89.19999694824219,2286.5
2023-07-10,2888.5,21675.0,5257.0,25480.0,2554.0,89.19999694824219,2275.0
2023-07-11,2875.0,21580.0,5231.0,25240.0,2520.0,86.80000305175781,2266.0
2023-07-12,2865.0,21455.0,5231.0,25130.0,2542.0,87.5999984741211,2252.0
2023-07-13,2878.5,21695.0,5201.0,25220.0,2567.0,84.5,2273.5
2023-07-14,2874.5,21860.0,5200.0,25085.0,2589.0,84.80000305175781,2269.0
2023-07-18,2894.0,22095.0,5209.0,25195.0,2512.0,87.5999984741211,2281.0
2023-07-19,2935.5,22445.0,5265.0,25590.0,2575.0,90.9000015258789,2308.0
2023-07-20,2937.5,22340.0,5259.0,25630.0,2566.0,99.19999694824219,2291.0
2023-07-21,2945.0,22085.0,5259.0,25645.0,2617.0,96.5999984741211,2290.0
2023-07-24,2965.0,22205.0,5259.0,25750.0,2662.0,96.69999694824219,2308.0
2023-07-25,2979.5,22220.0,5302.0,25770.0,2728.0,101.69999694824219,2313.0
2023-07-26,2975.5,22255.0,5274.0,25720.0,2723.0,100.30000305175781,2312.5
2023-07-27,2967.0,22255.0,5250.0,25720.0,2719.0,97.9000015258789,2328.0
2023-07-28,2928.5,21980.0,5169.0,25245.0,2714.0,94.0,2313.0
2023-07-31,3001.0,22655.0,5253.0,25745.0,2778.0,93.5999984741211,2352.5
2023-08-01,3030.0,22865.0,5301.0,25950.0,2841.0,91.19999694824219,2367.5
2023-08-02,3008.0,22690.0,5294.0,25860.0,2867.0,93.30000305175781,2331.5
2023-08-03,2996.5,22445.0,5300.0,25790.0,2791.0,87.69999694824219,2296.0
2023-08-04,2981.0,22395.0,5245.0,25615.0,2847.0,87.30000305175781,2301.5
2023-08-07,2956.5,22185.0,5279.0,25575.0,2871.0,88.19999694824219,2314.0
2023-08-08,2989.0,22330.0,5320.0,25735.0,2869.0,89.0999984741211,2321.5
2023-08-09,2982.0,22140.0,5338.0,25655.0,2888.0,89.69999694824219,2316.5
2023-08-10,2989.0,22075.0,5349.0,25650.0,2971.0,88.5999984741211,2334.5
2023-08-14,2988.0,21960.0,5325.0,25740.0,2906.0,87.4000015258789,2313.5
2023-08-15,3028.0,22420.0,5336.0,25710.0,2932.0,86.0,2321.5
2023-08-16,2987.0,22110.0,5338.0,25735.0,2867.0,84.4000015258789,2290.0
2023-08-17,2983.5,21995.0,5328.0,25720.0,2841.0,84.0,2279.0
2023-08-18,2940.5,21605.0,5317.0,25555.0,2862.0,83.5999984741211,2263.5
2023-08-21,2939.0,21585.0,5304.0,25485.0,2907.0,85.5999984741211,2272.0
2023-08-22,2973.5,22040.0,5301.0,25705.0,2875.0,84.69999694824219,2294.0
2023-08-23,2970.0,22055.0,5301.0,25710.0,2863.0,84.4000015258789,2304.5
2023-08-24,3006.0,22545.0,5301.0,25900.0,2819.0,85.80000305175781,2320.0
2023-08-25,2962.5,21885.0,5344.0,25975.0,2861.0,86.0,2297.5
2023-08-28,2992.0,22160.0,5354.0,26030.0,2881.0,84.19999694824219,2333.0
2023-08-29,3010.0,22345.0,5368.0,26165.0,2877.0,83.5,2336.0
2023-08-30,3049.0,22745.0,5391.0,26285.0,2928.0,82.0999984741211,2343.5
2023-08-31,3056.0,22835.0,5400.0,26355.0,2930.0,81.69999694824219,2360.5
2023-09-01,3042.0,22835.0,5385.0,26180.0,2989.0,81.19999694824219,2384.5
2023-09-04,3061.0,22935.0,5385.0,26390.0,3055.0,81.9000015258789,2403.5
2023-09-05,3067.0,22975.0,5398.0,26405.0,3085.0,82.19999694824219,2403.0
2023-09-06,3063.0,23030.0,5375.0,26315.0,3125.0,82.30000305175781,2425.5
2023-09-07,3030.0,22880.0,5366.0,26250.0,3155.0,82.69999694824219,2418.0
2023-09-08,3021.0,22770.0,5384.0,26295.0,3120.0,81.80000305175781,2393.0
2023-09-11,3011.0,22705.0,5318.0,26145.0,3130.0,80.5,2389.5
2023-09-12,3030.0,22955.0,5335.0,26165.0,3165.0,79.5,2412.5
2023-09-13,3022.0,22780.0,5335.0,26090.0,3225.0,80.4000015258789,2413.5
2023-09-14,3037.0,22950.0,5335.0,26035.0,3220.0,80.5999984741211,2441.0
2023-09-15,3064.0,23140.0,5368.0,26215.0,3290.0,81.4000015258789,2462.5
2023-09-19,3029.0,22745.0,5368.0,26465.0,3340.0,79.69999694824219,2464.0
2023-09-20,3024.0,22700.0,5350.0,26495.0,3285.0,80.80000305175781,2440.0
2023-09-21,2998.0,22390.0,5346.0,26545.0,3270.0,80.30000305175781,2417.5
2023-09-22,2958.0,22085.0,5309.0,26440.0,3310.0,79.30000305175781,2410.0
2023-09-25,2957.5,22145.0,5336.0,26460.0,3305.0,79.4000015258789,2418.0
2023-09-26,2963.5,22155.0,5336.0,26450.0,3285.0,81.30000305175781,2410.0
2023-09-27,2944.5,22040.0,5336.0,26235.0,3360.0,81.80000305175781,2405.5
2023-09-28,2946.5,22105.0,5336.0,25995.0,3445.0,80.30000305175781,2405.5
2023-09-29,2955.0,22235.0,5329.0,25850.0,3360.0,80.5,2377.5
2023-10-02,2963.5,22420.0,5329.0,25525.0,3350.0,76.5999984741211,2372.0
2023-10-03,2954.0,22470.0,5310.0,25310.0,3255.0,78.19999694824219,2328.0
2023-10-04,2894.5,21910.0,5230.0,25215.0,3275.0,78.0,2267.5
2023-10-05,2917.0,22235.0,5255.0,25180.0,3105.0,77.5,2315.0
2023-10-06,2912.5,22150.0,5266.0,25160.0,3035.0,78.9000015258789,2315.5
2023-10-10,2974.0,22690.0,5291.0,25680.0,3150.0,78.0,2366.5
2023-10-11,2991.5,22850.0,5291.0,25700.0,3165.0,77.30000305175781,2364.0
2023-10-12,3017.0,23085.0,5342.0,26015.0,3070.0,77.69999694824219,2397.0
2023-10-13,3004.0,23010.0,5317.0,26080.0,3125.0,79.30000305175781,2356.0
2023-10-16,2985.0,22760.0,5314.0,26555.0,3250.0,81.5,2319.0
2023-10-17,3012.0,22940.0,5288.0,26580.0,3220.0,79.69999694824219,2343.0
2023-10-18,3013.0,22875.0,5255.0,26875.0,3290.0,80.30000305175781,2349.0
2023-10-19,2972.0,22565.0,5210.0,27055.0,3295.0,81.0999984741211,2318.5
2023-10-20,2946.0,22325.0,5225.0,27490.0,3385.0,83.30000305175781,2310.5
2023-10-23,2925.0,22165.0,5223.0,27480.0,3295.0,81.80000305175781,2294.5
2023-10-24,2918.5,22240.0,5256.0,27430.0,3245.0,80.5999984741211,2292.5
